0.48961422	-1.6525977	9.871892
0.48781857	-1.6645687	9.88506
0.48362872	-1.6735469	9.868899
0.45190555	-1.6777368	9.8838625
0.45190555	-1.6777368	9.8838625
0.46926352	-1.6974889	9.83957
0.47943887	-1.6789339	9.882067
0.47105917	-1.6418238	9.8754835
0.48362872	-1.6454151	9.837175
0.50158525	-1.6711527	9.881469
0.44831425	-1.6968904	9.862913
0.48602292	-1.6777368	9.848548
0.48901567	-1.6639701	9.862315
0.4973954	-1.6573861	9.8838625
0.47824177	-1.6705542	9.8599205
0.46686932	-1.6938976	9.865907
0.44352585	-1.7010802	9.844957
0.45190555	-1.6633716	9.865308
0.48961422	-1.6603788	9.857527
0.47524902	-1.6597803	9.840767
0.47465047	-1.6687585	9.869497
0.48422727	-1.6974889	9.840169
0.46746787	-1.7010802	9.891644
0.47824177	-1.6687585	9.867104
0.47105917	-1.6412252	9.88506
0.47105917	-1.6412252	9.88506
0.47465047	-1.6735469	9.874885
0.45070845	-1.680131	9.878476
0.48961422	-1.6789339	9.864111
0.48961422	-1.6789339	9.864111
0.50397944	-1.6370354	9.87249
0.47764322	-1.644218	9.854534
0.47105917	-1.6609774	9.877278
0.47105917	-1.6729484	9.864111
0.47644612	-1.6855179	9.886855
0.46627077	-1.6903063	9.864111
0.48183307	-1.6531962	9.850943
0.47465047	-1.6274586	9.865907
0.47764322	-1.6687585	9.846154
0.4584896	-1.6849194	9.88087
0.48183307	-1.6956933	9.868899
0.49200842	-1.6962918	9.841964
0.48602292	-1.6597803	9.879074
0.47584757	-1.6549919	9.832986
0.45549685	-1.6573861	9.849746
0.47345337	-1.6998831	9.864111
0.4985925	-1.704073	9.878476
0.47046062	-1.6998831	9.867702
0.47165772	-1.6591817	9.842563
0.49260697	-1.6675614	9.887454
0.46686932	-1.6753426	9.837774
0.47285482	-1.6968904	9.849147
0.47465047	-1.7058686	9.885658
0.48722002	-1.6855179	9.871293
0.48722002	-1.6855179	9.871293
0.49140987	-1.6496049	9.87668
0.47524902	-1.6472107	9.867104
0.48003742	-1.6711527	9.873089
0.47465047	-1.6819266	9.873688
0.47405192	-1.6968904	9.837175
0.48303017	-1.692102	9.856928
0.46387655	-1.6585832	9.8683
0.49081132	-1.6573861	9.8754835
0.4997896	-1.6879121	9.864709
0.47884032	-1.6753426	9.874885
0.4596867	-1.6837223	9.87668
0.4477157	-1.6693571	9.851541
0.47046062	-1.6777368	9.864709
0.47165772	-1.6585832	9.866505
0.47465047	-1.6717513	9.858125
0.4973954	-1.7010802	9.870096
0.47884032	-1.686715	9.852139
0.45789105	-1.6723498	9.866505
0.46986207	-1.6585832	9.87249
0.48781857	-1.6448165	9.851541
0.4985925	-1.644218	9.835381
0.48482582	-1.6879121	9.874286
0.4584896	-1.6909049	9.866505
0.46567222	-1.6771382	9.841964
0.46926352	-1.6579846	9.87249
0.49380407	-1.650802	9.89763
0.47524902	-1.6837223	9.873688
0.46028525	-1.680131	9.84376
0.46627077	-1.6861165	9.851541
0.47584757	-1.7088614	9.88087
0.49320552	-1.6723498	9.852738
0.48243162	-1.6448165	9.850943
0.47943887	-1.6717513	9.859323
0.46986207	-1.6974889	9.862315
0.46028525	-1.6903063	9.85633
0.47105917	-1.680131	9.846154
0.49081132	-1.6819266	9.84795
0.47704467	-1.674744	9.865308
0.46686932	-1.6693571	9.87668
0.47165772	-1.6771382	9.862315
0.4525041	-1.6903063	9.862913
